accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,severity_index,risk_quartile
14126,Delhi,Delhi,28.802309,76.87303,2022-07-22,0:00,0,Friday,Weekday,rural,1,1,clear,high,36,low,distraction,minor,1,0,Non Peak Hour,No Festival,0.1,0,Q1
14127,Delhi,Delhi,28.572577,76.8037,2023-11-27,19:00,19,Monday,Weekday,rural,5,0,clear,high,16,high,weather,minor,5,5,Peak Hour,No Festival,0.45,25,Q2
14128,Chandigarh,Punjab,30.718588,76.88871,2023-10-30,20:00,20,Monday,Weekday,highway,6,0,rain,low,18,medium,overspeeding,minor,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14129,Chennai,Tamil Nadu,12.95177,80.27333,2023-03-23,17:00,17,Thursday,Weekday,highway,1,1,fog,low,24,high,poor road,minor,4,0,Peak Hour,No Festival,0.8,0,Q4
14130,Bangalore,Karnataka,12.80129,77.60925,2024-09-04,19:00,19,Wednesday,Weekday,urban,4,1,rain,low,36,medium,poor road,major,4,1,Peak Hour,No Festival,0.6,4,Q3
14131,Kolkata,West Bengal,22.519209,88.31528,2023-04-19,1:00,1,Wednesday,Weekday,rural,4,1,clear,high,34,medium,distraction,minor,2,1,Non Peak Hour,No Festival,0.1,2,Q1
14132,Pune,Maharashtra,18.48564,73.71626,2023-10-28,16:00,16,Saturday,Weekend,rural,4,1,fog,low,26,medium,drunk driving,minor,2,0,Non Peak Hour,No Festival,0.45,0,Q2
14133,Hyderabad,Telangana,17.343533,78.50432,2023-10-21,6:00,6,Saturday,Weekend,urban,5,1,rain,medium,33,medium,distraction,fatal,5,5,Non Peak Hour,No Festival,0.45,25,Q2
14134,Pune,Maharashtra,18.630915,73.82846,2024-03-15,12:00,12,Friday,Weekday,rural,4,0,rain,low,16,medium,drunk driving,fatal,1,1,Non Peak Hour,No Festival,0.65,1,Q4
14135,Kolkata,West Bengal,22.688332,88.24356,2022-02-23,22:00,22,Wednesday,Weekday,rural,1,1,fog,low,30,high,weather,fatal,2,2,Non Peak Hour,No Festival,0.85,4,Q4
14136,Bangalore,Karnataka,12.881339,77.677574,2023-04-17,18:00,18,Monday,Weekday,urban,4,0,rain,medium,18,medium,distraction,minor,3,1,Peak Hour,No Festival,0.4,3,Q2
14137,Chennai,Tamil Nadu,12.973785,80.23762,2024-02-04,20:00,20,Sunday,Weekend,urban,6,1,fog,low,20,low,distraction,minor,4,2,Non Peak Hour,No Festival,0.45,8,Q2
14138,Mumbai,Maharashtra,19.157532,72.94344,2023-11-22,5:00,5,Wednesday,Weekday,rural,4,1,clear,high,32,low,weather,major,5,3,Non Peak Hour,No Festival,0.1,15,Q1
14139,Bangalore,Karnataka,12.999404,77.77871,2025-04-08,4:00,4,Tuesday,Weekday,rural,1,0,clear,high,23,high,weather,fatal,1,1,Non Peak Hour,No Festival,0.5,1,Q3
14140,Bangalore,Karnataka,12.899256,77.5859,2023-03-25,19:00,19,Saturday,Weekend,rural,4,1,fog,low,16,medium,poor road,minor,5,5,Peak Hour,No Festival,0.6,25,Q3
14141,Chandigarh,Punjab,30.629944,76.87827,2024-01-09,16:00,16,Tuesday,Weekday,rural,3,0,fog,low,30,high,drunk driving,minor,1,1,Non Peak Hour,No Festival,0.65,1,Q4
14142,Hyderabad,Telangana,17.469568,78.368835,2022-11-13,22:00,22,Sunday,Weekend,highway,3,0,fog,low,40,high,overspeeding,major,1,0,Non Peak Hour,No Festival,0.65,0,Q4
14143,Chandigarh,Punjab,30.707363,76.76168,2022-11-08,22:00,22,Tuesday,Weekday,urban,3,1,fog,low,18,high,distraction,major,3,3,Non Peak Hour,No Festival,0.65,9,Q4
14144,Mumbai,Maharashtra,19.186892,72.92309,2022-12-31,13:00,13,Saturday,Weekend,rural,3,0,fog,low,40,medium,poor road,major,4,4,Non Peak Hour,No Festival,0.45,16,Q2
14145,Delhi,Delhi,28.682617,76.98118,2023-08-27,21:00,21,Sunday,Weekend,highway,4,1,clear,high,15,low,weather,minor,2,1,Non Peak Hour,No Festival,0.1,2,Q1
14146,Chandigarh,Punjab,30.720348,76.76448,2022-06-27,3:00,3,Monday,Weekday,rural,5,0,clear,high,21,low,drunk driving,minor,5,2,Non Peak Hour,No Festival,0.1,10,Q1
14147,Kolkata,West Bengal,22.619646,88.369255,2022-09-17,19:00,19,Saturday,Weekend,urban,4,0,fog,low,39,high,drunk driving,minor,5,3,Peak Hour,No Festival,0.8,15,Q4
14148,Chennai,Tamil Nadu,13.165411,80.279785,2024-08-10,6:00,6,Saturday,Weekend,urban,1,0,rain,low,39,low,overspeeding,minor,2,1,Non Peak Hour,No Festival,0.45,2,Q2
14149,Chennai,Tamil Nadu,13.03998,80.24669,2023-02-21,19:00,19,Tuesday,Weekday,highway,6,0,clear,high,39,high,overspeeding,fatal,4,4,Peak Hour,No Festival,0.65,16,Q4
14150,Kolkata,West Bengal,22.480314,88.421,2024-01-06,1:00,1,Saturday,Weekend,highway,6,0,fog,low,16,low,overspeeding,minor,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14151,Delhi,Delhi,28.571987,76.876884,2024-12-20,10:00,10,Friday,Weekday,urban,5,0,rain,medium,16,high,distraction,fatal,3,3,Peak Hour,No Festival,0.8,9,Q4
14152,Chennai,Tamil Nadu,13.190659,80.19387,2024-02-07,20:00,20,Wednesday,Weekday,highway,6,0,clear,high,17,medium,overspeeding,fatal,4,4,Non Peak Hour,No Festival,0.3,16,Q2
14153,Pune,Maharashtra,18.556692,73.78107,2023-05-06,12:00,12,Saturday,Weekend,rural,1,0,clear,high,37,low,distraction,minor,5,2,Non Peak Hour,No Festival,0.1,10,Q1
14154,Chandigarh,Punjab,30.711023,76.825745,2023-07-26,11:00,11,Wednesday,Weekday,rural,1,0,clear,high,29,high,distraction,major,1,0,Non Peak Hour,No Festival,0.3,0,Q2
14155,Kolkata,West Bengal,22.64966,88.42574,2023-11-29,1:00,1,Wednesday,Weekday,urban,2,0,rain,medium,28,low,weather,major,2,2,Non Peak Hour,No Festival,0.25,4,Q1
14156,Chandigarh,Punjab,30.654083,76.84244,2023-12-23,15:00,15,Saturday,Weekend,rural,1,0,clear,high,28,high,distraction,major,2,2,Non Peak Hour,No Festival,0.3,4,Q2
14157,Bangalore,Karnataka,13.052119,77.62283,2022-11-27,20:00,20,Sunday,Weekend,rural,5,1,clear,high,15,low,distraction,major,1,0,Non Peak Hour,No Festival,0.1,0,Q1
14158,Kolkata,West Bengal,22.507492,88.29571,2024-02-06,9:00,9,Tuesday,Weekday,rural,1,1,fog,low,16,high,overspeeding,major,1,0,Peak Hour,No Festival,0.8,0,Q4
14159,Kolkata,West Bengal,22.444452,88.31317,2024-12-31,16:00,16,Tuesday,Weekday,urban,2,1,rain,medium,22,low,poor road,fatal,3,3,Non Peak Hour,No Festival,0.45,9,Q2
14160,Chennai,Tamil Nadu,13.154227,80.278915,2024-02-14,11:00,11,Wednesday,Weekday,rural,5,1,clear,high,39,high,poor road,minor,2,1,Non Peak Hour,No Festival,0.3,2,Q2
14161,Kolkata,West Bengal,22.694885,88.44497,2023-03-02,4:00,4,Thursday,Weekday,rural,5,0,fog,low,38,medium,distraction,minor,2,0,Non Peak Hour,No Festival,0.45,0,Q2
14162,Hyderabad,Telangana,17.391079,78.24671,2022-05-06,9:00,9,Friday,Weekday,urban,4,1,rain,low,30,high,poor road,minor,5,3,Peak Hour,No Festival,0.8,15,Q4
14163,Kolkata,West Bengal,22.690817,88.38794,2023-09-25,3:00,3,Monday,Weekday,urban,5,0,rain,low,15,low,overspeeding,major,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14164,Hyderabad,Telangana,17.317032,78.41671,2024-05-10,5:00,5,Friday,Weekday,rural,1,0,fog,low,35,medium,distraction,major,4,3,Non Peak Hour,No Festival,0.45,12,Q2
14165,Chandigarh,Punjab,30.681753,76.76481,2023-03-21,18:00,18,Tuesday,Weekday,urban,5,0,rain,low,15,low,drunk driving,minor,1,1,Peak Hour,No Festival,0.6,1,Q3
14166,Chandigarh,Punjab,30.672411,76.832,2024-06-08,3:00,3,Saturday,Weekend,rural,1,1,fog,low,35,low,weather,minor,2,0,Non Peak Hour,No Festival,0.45,0,Q2
14167,Delhi,Delhi,28.57553,76.828865,2024-04-08,20:00,20,Monday,Weekday,urban,5,0,fog,low,28,low,drunk driving,major,2,1,Non Peak Hour,No Festival,0.45,2,Q2
14168,Pune,Maharashtra,18.5166,73.87262,2023-04-19,0:00,0,Wednesday,Weekday,rural,6,0,fog,low,35,low,poor road,fatal,3,3,Non Peak Hour,No Festival,0.65,9,Q4
14169,Hyderabad,Telangana,17.575415,78.40393,2023-10-26,5:00,5,Thursday,Weekday,urban,2,0,rain,low,22,medium,distraction,major,3,0,Non Peak Hour,No Festival,0.45,0,Q2
14170,Hyderabad,Telangana,17.413233,78.28946,2022-12-01,10:00,10,Thursday,Weekday,highway,3,0,rain,medium,26,high,drunk driving,minor,5,4,Peak Hour,No Festival,0.6,20,Q3
14171,Delhi,Delhi,28.584433,76.83242,2023-12-15,8:00,8,Friday,Weekday,rural,2,1,clear,high,26,high,drunk driving,minor,5,4,Peak Hour,No Festival,0.45,20,Q2
14172,Mumbai,Maharashtra,18.938538,72.85023,2024-06-13,10:00,10,Thursday,Weekday,urban,1,0,fog,low,36,high,drunk driving,minor,5,0,Peak Hour,No Festival,0.8,0,Q4
14173,Mumbai,Maharashtra,19.02225,72.95459,2025-03-28,18:00,18,Friday,Weekday,urban,6,1,clear,high,36,high,drunk driving,major,3,2,Peak Hour,No Festival,0.45,6,Q2
14174,Kolkata,West Bengal,22.65143,88.30758,2022-08-28,0:00,0,Sunday,Weekend,urban,4,1,fog,low,19,high,weather,fatal,3,3,Non Peak Hour,No Festival,0.85,9,Q4
14175,Bangalore,Karnataka,12.904848,77.503845,2023-02-23,0:00,0,Thursday,Weekday,highway,4,0,rain,low,39,low,drunk driving,minor,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14176,Chandigarh,Punjab,30.735447,76.88585,2023-07-01,8:00,8,Saturday,Weekend,highway,3,1,rain,medium,17,high,poor road,minor,5,5,Peak Hour,No Festival,0.6,25,Q3
14177,Chandigarh,Punjab,30.624588,76.84615,2024-01-14,23:00,23,Sunday,Weekend,highway,5,0,rain,medium,32,high,poor road,minor,5,5,Non Peak Hour,No Festival,0.45,25,Q2
14178,Delhi,Delhi,28.751167,77.21065,2023-11-02,12:00,12,Thursday,Weekday,highway,3,1,rain,medium,22,medium,drunk driving,minor,1,1,Non Peak Hour,No Festival,0.25,1,Q1
14179,Delhi,Delhi,28.766453,77.05578,2022-06-24,16:00,16,Friday,Weekday,rural,5,0,rain,low,16,medium,poor road,minor,3,0,Non Peak Hour,No Festival,0.45,0,Q2
14180,Chennai,Tamil Nadu,13.166652,80.263695,2023-08-27,20:00,20,Sunday,Weekend,urban,3,0,rain,low,40,medium,weather,major,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14181,Chennai,Tamil Nadu,12.800942,80.141464,2023-07-22,12:00,12,Saturday,Weekend,highway,4,1,fog,low,38,low,poor road,major,5,3,Non Peak Hour,No Festival,0.45,15,Q2
14182,Pune,Maharashtra,18.405317,73.77606,2023-07-07,18:00,18,Friday,Weekday,urban,1,0,rain,low,18,high,distraction,minor,2,2,Peak Hour,No Festival,0.8,4,Q4
14183,Pune,Maharashtra,18.664242,73.8439,2025-02-19,16:00,16,Wednesday,Weekday,urban,1,1,fog,low,18,low,weather,major,1,1,Non Peak Hour,No Festival,0.45,1,Q2
14184,Pune,Maharashtra,18.457012,73.912926,2025-03-15,4:00,4,Saturday,Weekend,urban,3,1,rain,low,16,low,overspeeding,major,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14185,Kolkata,West Bengal,22.434826,88.32717,2022-07-09,17:00,17,Saturday,Weekend,highway,4,1,clear,high,38,medium,poor road,minor,2,2,Peak Hour,No Festival,0.25,4,Q1
14186,Mumbai,Maharashtra,19.138077,72.96718,2024-04-13,21:00,21,Saturday,Weekend,highway,3,1,rain,medium,25,medium,drunk driving,minor,1,0,Non Peak Hour,No Festival,0.25,0,Q1
14187,Delhi,Delhi,28.48343,77.183395,2022-12-25,3:00,3,Sunday,Weekend,rural,6,1,rain,medium,22,low,poor road,major,3,1,Non Peak Hour,No Festival,0.25,3,Q1
14188,Delhi,Delhi,28.486612,77.26554,2024-10-23,3:00,3,Wednesday,Weekday,urban,6,1,rain,low,22,high,distraction,minor,2,2,Non Peak Hour,No Festival,0.65,4,Q4
14189,Chandigarh,Punjab,30.787287,76.8636,2023-05-30,19:00,19,Tuesday,Weekday,highway,4,0,rain,medium,19,high,drunk driving,minor,2,0,Peak Hour,No Festival,0.6,0,Q3
14190,Bangalore,Karnataka,12.970903,77.52926,2022-11-12,18:00,18,Saturday,Weekend,highway,1,0,rain,low,33,medium,poor road,minor,1,0,Peak Hour,No Festival,0.6,0,Q3
14191,Chandigarh,Punjab,30.687088,76.72942,2022-06-26,22:00,22,Sunday,Weekend,rural,1,0,fog,low,29,medium,overspeeding,minor,5,1,Non Peak Hour,No Festival,0.45,5,Q2
14192,Delhi,Delhi,28.887136,77.20817,2022-09-07,21:00,21,Wednesday,Weekday,rural,3,0,clear,high,30,low,overspeeding,major,1,1,Non Peak Hour,No Festival,0.1,1,Q1
14193,Hyderabad,Telangana,17.488127,78.333244,2024-11-25,4:00,4,Monday,Weekday,highway,2,0,clear,high,17,low,drunk driving,minor,4,4,Non Peak Hour,No Festival,0.1,16,Q1
14194,Chennai,Tamil Nadu,13.142182,80.11182,2022-05-21,19:00,19,Saturday,Weekend,urban,6,0,rain,low,15,medium,weather,minor,2,0,Peak Hour,No Festival,0.6,0,Q3
14195,Delhi,Delhi,28.570715,77.11203,2022-07-03,12:00,12,Sunday,Weekend,urban,4,0,fog,low,25,medium,overspeeding,major,5,1,Non Peak Hour,No Festival,0.45,5,Q2
14196,Pune,Maharashtra,18.593002,73.97963,2022-04-03,4:00,4,Sunday,Weekend,highway,2,0,clear,high,20,low,distraction,minor,2,2,Non Peak Hour,No Festival,0.1,4,Q1
14197,Delhi,Delhi,28.430449,77.25233,2025-02-27,19:00,19,Thursday,Weekday,rural,5,1,fog,low,27,high,weather,minor,2,2,Peak Hour,No Festival,0.8,4,Q4
14198,Chandigarh,Punjab,30.778528,76.88845,2024-10-29,17:00,17,Tuesday,Weekday,highway,5,1,clear,high,16,medium,poor road,minor,5,2,Peak Hour,No Festival,0.25,10,Q1
14199,Pune,Maharashtra,18.4484,73.8945,2022-04-29,2:00,2,Friday,Weekday,highway,6,0,fog,low,25,low,distraction,minor,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14200,Mumbai,Maharashtra,18.863342,72.868286,2022-08-25,13:00,13,Thursday,Weekday,rural,5,1,rain,low,25,high,poor road,minor,2,1,Non Peak Hour,No Festival,0.65,2,Q4
14201,Delhi,Delhi,28.502914,76.96274,2023-02-17,4:00,4,Friday,Weekday,rural,5,0,fog,low,35,low,weather,minor,4,0,Non Peak Hour,No Festival,0.45,0,Q2
14202,Chennai,Tamil Nadu,13.159211,80.181915,2022-06-25,8:00,8,Saturday,Weekend,rural,3,1,clear,high,23,high,overspeeding,minor,1,0,Peak Hour,No Festival,0.45,0,Q2
14203,Chennai,Tamil Nadu,13.157396,80.228195,2022-11-13,4:00,4,Sunday,Weekend,rural,4,1,rain,medium,40,medium,overspeeding,major,3,0,Non Peak Hour,No Festival,0.25,0,Q1
14204,Kolkata,West Bengal,22.652868,88.32927,2022-06-12,3:00,3,Sunday,Weekend,rural,3,1,rain,medium,35,low,distraction,major,3,0,Non Peak Hour,No Festival,0.25,0,Q1
14205,Kolkata,West Bengal,22.489426,88.30919,2024-04-19,4:00,4,Friday,Weekday,rural,6,0,fog,low,19,low,distraction,major,5,1,Non Peak Hour,No Festival,0.45,5,Q2
14206,Chennai,Tamil Nadu,12.979066,80.27321,2022-11-03,17:00,17,Thursday,Weekday,urban,6,0,clear,high,32,medium,overspeeding,major,1,0,Peak Hour,No Festival,0.25,0,Q1
14207,Chennai,Tamil Nadu,13.039418,80.154205,2022-05-06,22:00,22,Friday,Weekday,urban,6,0,rain,medium,36,medium,drunk driving,minor,5,2,Non Peak Hour,No Festival,0.25,10,Q1
14208,Mumbai,Maharashtra,19.299809,72.786995,2024-07-26,11:00,11,Friday,Weekday,urban,4,1,clear,high,27,medium,poor road,major,1,1,Non Peak Hour,No Festival,0.1,1,Q1
14209,Mumbai,Maharashtra,19.134686,72.91498,2023-01-11,23:00,23,Wednesday,Weekday,highway,2,1,fog,low,15,medium,drunk driving,minor,4,2,Non Peak Hour,No Festival,0.45,8,Q2
14210,Chandigarh,Punjab,30.766418,76.76454,2022-05-30,15:00,15,Monday,Weekday,highway,1,0,clear,high,33,medium,overspeeding,minor,1,1,Non Peak Hour,No Festival,0.1,1,Q1
14211,Kolkata,West Bengal,22.55252,88.2128,2025-02-04,20:00,20,Tuesday,Weekday,rural,5,0,fog,low,29,high,weather,minor,2,2,Non Peak Hour,No Festival,0.65,4,Q4
14212,Hyderabad,Telangana,17.5871,78.24857,2022-08-13,2:00,2,Saturday,Weekend,rural,5,1,fog,low,38,low,drunk driving,fatal,5,5,Non Peak Hour,No Festival,0.65,25,Q4
14213,Chandigarh,Punjab,30.632694,76.76707,2022-02-12,11:00,11,Saturday,Weekend,rural,6,0,fog,low,34,high,distraction,minor,2,1,Non Peak Hour,No Festival,0.65,2,Q4
14214,Bangalore,Karnataka,13.127557,77.57027,2022-10-29,23:00,23,Saturday,Weekend,highway,4,0,clear,high,40,low,overspeeding,minor,1,0,Non Peak Hour,No Festival,0.1,0,Q1
14215,Delhi,Delhi,28.47099,77.15242,2024-11-29,0:00,0,Friday,Weekday,rural,1,0,rain,low,33,medium,weather,fatal,3,3,Non Peak Hour,No Festival,0.65,9,Q4
14216,Hyderabad,Telangana,17.361923,78.49917,2023-03-28,22:00,22,Tuesday,Weekday,urban,4,0,clear,high,34,high,weather,minor,5,2,Non Peak Hour,No Festival,0.3,10,Q2
14217,Chandigarh,Punjab,30.60892,76.74042,2022-01-02,4:00,4,Sunday,Weekend,urban,1,0,rain,low,16,low,weather,major,4,3,Non Peak Hour,No Festival,0.45,12,Q2
14218,Chandigarh,Punjab,30.668634,76.84909,2025-04-06,15:00,15,Sunday,Weekend,urban,3,0,fog,low,31,low,drunk driving,minor,5,2,Non Peak Hour,No Festival,0.45,10,Q2
14219,Pune,Maharashtra,18.640411,73.859344,2023-01-27,14:00,14,Friday,Weekday,urban,3,1,fog,low,34,medium,distraction,major,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14220,Chennai,Tamil Nadu,12.882172,80.12147,2025-03-28,19:00,19,Friday,Weekday,rural,6,1,clear,high,23,high,weather,fatal,3,3,Peak Hour,No Festival,0.65,9,Q4
14221,Chandigarh,Punjab,30.6994,76.87486,2024-03-15,19:00,19,Friday,Weekday,rural,6,1,fog,low,38,low,poor road,minor,4,2,Peak Hour,No Festival,0.6,8,Q3
14222,Chandigarh,Punjab,30.704016,76.77379,2023-04-18,21:00,21,Tuesday,Weekday,rural,1,0,rain,low,27,high,overspeeding,minor,3,2,Non Peak Hour,No Festival,0.65,6,Q4
14223,Chennai,Tamil Nadu,12.87214,80.20168,2022-01-22,19:00,19,Saturday,Weekend,urban,6,0,clear,high,29,high,distraction,major,4,2,Peak Hour,No Festival,0.45,8,Q2
14224,Chennai,Tamil Nadu,13.110136,80.20959,2022-07-30,14:00,14,Saturday,Weekend,urban,5,1,fog,low,20,low,weather,major,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14225,Mumbai,Maharashtra,19.02562,72.74614,2023-12-04,11:00,11,Monday,Weekday,urban,1,0,fog,low,31,high,overspeeding,minor,1,0,Non Peak Hour,No Festival,0.65,0,Q4
14226,Hyderabad,Telangana,17.290016,78.58933,2023-06-10,6:00,6,Saturday,Weekend,urban,2,1,rain,low,22,low,distraction,minor,3,3,Non Peak Hour,No Festival,0.45,9,Q2
14227,Kolkata,West Bengal,22.459255,88.45678,2024-09-06,7:00,7,Friday,Weekday,rural,6,1,rain,medium,24,high,weather,major,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14228,Chennai,Tamil Nadu,13.154369,80.23715,2024-08-21,8:00,8,Wednesday,Weekday,urban,4,0,fog,low,34,medium,poor road,fatal,4,4,Peak Hour,No Festival,0.8,16,Q4
14229,Kolkata,West Bengal,22.66,88.41149,2023-11-03,9:00,9,Friday,Weekday,highway,5,1,rain,medium,21,medium,weather,fatal,2,2,Peak Hour,No Festival,0.6,4,Q3
14230,Delhi,Delhi,28.72047,77.00332,2023-11-01,23:00,23,Wednesday,Weekday,urban,3,0,rain,low,26,medium,overspeeding,major,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14231,Delhi,Delhi,28.442251,76.874275,2025-03-04,16:00,16,Tuesday,Weekday,rural,6,0,clear,high,27,high,distraction,minor,2,0,Non Peak Hour,No Festival,0.3,0,Q2
14232,Kolkata,West Bengal,22.595966,88.24302,2023-05-22,21:00,21,Monday,Weekday,urban,5,1,clear,high,39,high,distraction,major,2,1,Non Peak Hour,No Festival,0.3,2,Q2
14233,Kolkata,West Bengal,22.699013,88.44141,2023-06-16,15:00,15,Friday,Weekday,rural,6,1,rain,medium,39,high,distraction,major,3,2,Non Peak Hour,No Festival,0.45,6,Q2
14234,Bangalore,Karnataka,12.920792,77.54029,2024-02-05,11:00,11,Monday,Weekday,rural,4,1,rain,low,32,low,overspeeding,major,1,0,Non Peak Hour,No Festival,0.45,0,Q2
14235,Delhi,Delhi,28.815302,77.24849,2023-11-12,15:00,15,Sunday,Weekend,highway,1,0,rain,medium,17,low,weather,minor,1,1,Non Peak Hour,Diwali,0.35,1,Q2
14236,Chandigarh,Punjab,30.755323,76.81185,2023-01-29,13:00,13,Sunday,Weekend,rural,3,1,fog,low,40,high,overspeeding,major,1,0,Non Peak Hour,No Festival,0.65,0,Q4
14237,Chennai,Tamil Nadu,12.922551,80.183235,2023-12-14,1:00,1,Thursday,Weekday,highway,1,1,clear,high,39,medium,poor road,major,1,0,Non Peak Hour,No Festival,0.1,0,Q1
14238,Delhi,Delhi,28.418812,76.96564,2023-11-29,5:00,5,Wednesday,Weekday,rural,3,0,rain,low,26,high,poor road,minor,1,1,Non Peak Hour,No Festival,0.65,1,Q4
14239,Chandigarh,Punjab,30.654516,76.83633,2022-06-06,9:00,9,Monday,Weekday,urban,4,0,fog,low,22,medium,poor road,minor,5,0,Peak Hour,No Festival,0.6,0,Q3
14240,Pune,Maharashtra,18.413286,73.91368,2024-04-20,15:00,15,Saturday,Weekend,rural,1,1,fog,low,35,low,drunk driving,minor,4,3,Non Peak Hour,No Festival,0.45,12,Q2
14241,Mumbai,Maharashtra,19.00538,72.91674,2023-07-25,4:00,4,Tuesday,Weekday,rural,4,0,clear,high,24,low,overspeeding,minor,2,2,Non Peak Hour,No Festival,0.1,4,Q1
14242,Chandigarh,Punjab,30.798147,76.70765,2023-05-07,20:00,20,Sunday,Weekend,rural,4,1,fog,low,27,medium,overspeeding,major,3,2,Non Peak Hour,No Festival,0.45,6,Q2
14243,Bangalore,Karnataka,13.016922,77.416756,2022-08-25,13:00,13,Thursday,Weekday,rural,2,1,clear,high,27,medium,drunk driving,major,1,0,Non Peak Hour,No Festival,0.1,0,Q1
14244,Bangalore,Karnataka,13.026826,77.50758,2022-06-17,13:00,13,Friday,Weekday,highway,1,0,clear,high,32,high,weather,minor,2,0,Non Peak Hour,No Festival,0.3,0,Q2
14245,Bangalore,Karnataka,13.150853,77.43946,2024-07-07,6:00,6,Sunday,Weekend,highway,4,1,rain,low,38,high,overspeeding,fatal,3,3,Non Peak Hour,No Festival,0.85,9,Q4
14246,Hyderabad,Telangana,17.479681,78.245415,2022-06-11,10:00,10,Saturday,Weekend,highway,2,0,clear,high,16,high,distraction,minor,2,2,Peak Hour,No Festival,0.45,4,Q2
14247,Chennai,Tamil Nadu,12.800172,80.20297,2022-05-07,15:00,15,Saturday,Weekend,rural,6,0,rain,low,31,high,overspeeding,minor,4,1,Non Peak Hour,No Festival,0.65,4,Q4
14248,Delhi,Delhi,28.829384,76.90616,2025-01-12,4:00,4,Sunday,Weekend,highway,6,1,rain,low,32,low,distraction,minor,5,2,Non Peak Hour,No Festival,0.45,10,Q2
14249,Delhi,Delhi,28.618162,77.13626,2022-01-16,23:00,23,Sunday,Weekend,urban,3,1,clear,high,15,low,poor road,minor,4,4,Non Peak Hour,No Festival,0.1,16,Q1
14250,Chandigarh,Punjab,30.65627,76.83615,2022-04-04,8:00,8,Monday,Weekday,highway,1,1,fog,low,26,low,drunk driving,minor,5,0,Peak Hour,No Festival,0.6,0,Q3
14251,Mumbai,Maharashtra,19.176905,72.96375,2022-01-06,20:00,20,Thursday,Weekday,urban,2,0,clear,high,40,medium,poor road,major,3,0,Non Peak Hour,No Festival,0.1,0,Q1
14252,Kolkata,West Bengal,22.489086,88.382515,2023-06-06,7:00,7,Tuesday,Weekday,rural,4,0,clear,high,18,medium,weather,minor,4,1,Non Peak Hour,No Festival,0.1,4,Q1
14253,Mumbai,Maharashtra,19.29767,72.86805,2024-11-10,19:00,19,Sunday,Weekend,rural,1,1,rain,low,35,medium,poor road,minor,3,0,Peak Hour,No Festival,0.6,0,Q3
14254,Chennai,Tamil Nadu,13.139523,80.13325,2024-02-03,18:00,18,Saturday,Weekend,rural,5,0,fog,low,23,medium,drunk driving,major,3,0,Peak Hour,No Festival,0.6,0,Q3
14255,Pune,Maharashtra,18.642687,73.76296,2022-03-16,23:00,23,Wednesday,Weekday,highway,2,0,fog,low,38,low,drunk driving,minor,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14256,Chandigarh,Punjab,30.702173,76.86587,2023-08-01,9:00,9,Tuesday,Weekday,rural,6,0,clear,high,25,high,weather,minor,3,3,Peak Hour,No Festival,0.45,9,Q2
14257,Hyderabad,Telangana,17.385653,78.44015,2023-04-22,7:00,7,Saturday,Weekend,highway,6,0,rain,low,24,low,overspeeding,minor,5,5,Non Peak Hour,Eid,0.55,25,Q3
14258,Chennai,Tamil Nadu,13.087683,80.157745,2022-04-01,2:00,2,Friday,Weekday,urban,4,1,rain,low,21,low,weather,minor,3,1,Non Peak Hour,No Festival,0.45,3,Q2
14259,Delhi,Delhi,28.655066,77.105675,2024-12-24,2:00,2,Tuesday,Weekday,highway,2,1,rain,low,30,low,overspeeding,fatal,5,5,Non Peak Hour,No Festival,0.65,25,Q4
14260,Bangalore,Karnataka,13.111357,77.589386,2022-04-22,1:00,1,Friday,Weekday,urban,5,1,rain,low,40,low,overspeeding,minor,2,2,Non Peak Hour,No Festival,0.45,4,Q2
14261,Mumbai,Maharashtra,19.09516,72.889725,2022-11-15,11:00,11,Tuesday,Weekday,highway,1,0,clear,high,36,low,distraction,minor,3,2,Non Peak Hour,No Festival,0.1,6,Q1
14262,Bangalore,Karnataka,12.884835,77.72989,2025-02-08,18:00,18,Saturday,Weekend,urban,6,0,rain,medium,27,high,poor road,major,5,0,Peak Hour,No Festival,0.6,0,Q3
14263,Hyderabad,Telangana,17.216469,78.21921,2022-01-25,2:00,2,Tuesday,Weekday,urban,6,1,clear,high,34,low,drunk driving,major,3,3,Non Peak Hour,No Festival,0.1,9,Q1
